  4263 1495299171.13614: Loading Connection 'network_cli' from /usr/lib/python2.7/dist-packages/ansible/plugins/connection/network_cli.py
  4263 1495299171.13994: Loading ShellModule 'csh' from /usr/lib/python2.7/dist-packages/ansible/plugins/shell/csh.py
  4263 1495299171.14062: Loading ShellModule 'fish' from /usr/lib/python2.7/dist-packages/ansible/plugins/shell/fish.py
  4263 1495299171.14117: Loading ShellModule 'powershell' from /usr/lib/python2.7/dist-packages/ansible/plugins/shell/powershell.py
  4263 1495299171.14135: Loading ShellModule 'sh' from /usr/lib/python2.7/dist-packages/ansible/plugins/shell/sh.py
  4263 1495299171.14208: Loading ShellModule 'sh' from /usr/lib/python2.7/dist-packages/ansible/plugins/shell/sh.py (found_in_cache=True, class_only=False)
  4263 1495299171.46134: Loading TerminalModule 'ios' from /usr/lib/python2.7/dist-packages/ansible/plugins/terminal/ios.py
2017-05-20 16:53:21,257 p=4291 u=vagrant |    4291 1495299201.25655: starting run
2017-05-20 18:28:22,420 p=9984 u=vagrant |  ok: [PE1]
2017-05-20 18:28:22,445 p=9984 u=vagrant |  ok: [E3]
2017-05-20 18:28:22,454 p=9984 u=vagrant |  ok: [E4]
2017-05-20 18:28:22,496 p=9984 u=vagrant |  ok: [PE2]
2017-05-20 18:28:22,500 p=9984 u=vagrant |  TASK [Save configuration to local file] ************************************************************
2017-05-20 18:28:25,009 p=9984 u=vagrant |  ok: [PE1 -> localhost]
2017-05-20 18:28:25,020 p=9984 u=vagrant |  ok: [E4 -> localhost]
2017-05-20 18:28:25,030 p=9984 u=vagrant |  ok: [E3 -> localhost]
2017-05-20 18:28:25,047 p=9984 u=vagrant |  ok: [E2 -> localhost]
2017-05-20 18:28:25,094 p=9984 u=vagrant |  changed: [E1 -> localhost]
2017-05-20 18:28:25,533 p=9984 u=vagrant |  ok: [PE2 -> localhost]
2017-05-20 18:28:25,541 p=9984 u=vagrant |  PLAY RECAP *****************************************************************************************
2017-05-20 18:28:25,542 p=9984 u=vagrant |  E1                         : ok=3    changed=1    unreachable=0    failed=0   
2017-05-20 18:28:25,543 p=9984 u=vagrant |  E2                         : ok=3    changed=0    unreachable=0    failed=0   
2017-05-20 18:28:25,544 p=9984 u=vagrant |  E3                         : ok=3    changed=0    unreachable=0    failed=0   
2017-05-20 18:28:25,545 p=9984 u=vagrant |  E4                         : ok=3    changed=0    unreachable=0    failed=0   
2017-05-20 18:28:25,546 p=9984 u=vagrant |  PE1                        : ok=3    changed=0    unreachable=0    failed=0   
2017-05-20 18:28:25,546 p=9984 u=vagrant |  PE2                        : ok=3    changed=0    unreachable=0    failed=0   
2017-05-20 18:28:47,518 p=10001 u=vagrant |  closing shell due to sigalarm
2017-05-20 18:28:47,518 p=10001 u=vagrant |  closing shell on device
2017-05-20 18:28:47,519 p=10001 u=vagrant |  shutting down control socket, connection was active for 0:00:36.620532 secs
2017-05-20 18:28:47,519 p=10001 u=vagrant |  closing connection
2017-05-20 18:28:47,519 p=10001 u=vagrant |  closing shell on device
2017-05-20 18:28:48,527 p=10003 u=vagrant |  closing shell due to sigalarm
2017-05-20 18:28:48,528 p=10003 u=vagrant |  closing shell on device
2017-05-20 18:28:48,530 p=10003 u=vagrant |  shutting down control socket, connection was active for 0:00:37.531393 secs
2017-05-20 18:28:48,530 p=10003 u=vagrant |  closing connection
2017-05-20 18:28:48,530 p=10003 u=vagrant |  closing shell on device
2017-05-20 18:28:48,784 p=9999 u=vagrant |  closing shell due to sigalarm
2017-05-20 18:28:48,785 p=9999 u=vagrant |  closing shell on device
2017-05-20 18:28:48,785 p=9999 u=vagrant |  shutting down control socket, connection was active for 0:00:37.862186 secs
2017-05-20 18:28:48,785 p=9999 u=vagrant |  closing connection
2017-05-20 18:28:48,785 p=9999 u=vagrant |  closing shell on device
2017-05-20 18:28:49,082 p=10000 u=vagrant |  closing shell due to sigalarm
2017-05-20 18:28:49,082 p=10000 u=vagrant |  closing shell on device
2017-05-20 18:28:49,083 p=10000 u=vagrant |  shutting down control socket, connection was active for 0:00:38.115966 secs
2017-05-20 18:28:49,083 p=10000 u=vagrant |  closing connection
2017-05-20 18:28:49,083 p=10000 u=vagrant |  closing shell on device
2017-05-20 18:28:49,113 p=10002 u=vagrant |  closing shell due to sigalarm
2017-05-20 18:28:49,114 p=10002 u=vagrant |  closing shell on device
2017-05-20 18:28:49,116 p=10002 u=vagrant |  shutting down control socket, connection was active for 0:00:38.174682 secs
2017-05-20 18:28:49,116 p=10002 u=vagrant |  closing connection
2017-05-20 18:28:49,117 p=10002 u=vagrant |  closing shell on device
2017-05-20 18:28:52,096 p=10139 u=vagrant |  closing shell due to sigalarm
2017-05-20 18:28:52,097 p=10139 u=vagrant |  closing shell on device
2017-05-20 18:28:52,097 p=10139 u=vagrant |  shutting down control socket, connection was active for 0:00:34.349279 secs
2017-05-20 18:28:52,097 p=10139 u=vagrant |  closing connection
2017-05-20 18:28:52,098 p=10139 u=vagrant |  closing shell on device
2017-05-20 18:29:34,980 p=10468 u=vagrant |  PLAY [Get device configuration] ********************************************************************
2017-05-20 18:29:34,999 p=10468 u=vagrant |  TASK [Grab configuration] **************************************************************************
2017-05-20 18:29:36,390 p=10484 u=vagrant |  creating new control socket for host 172.16.1.111:22 as user cisco
2017-05-20 18:29:36,391 p=10484 u=vagrant |  control socket path is /home/vagrant/.ansible/pc/47f8092613
2017-05-20 18:29:36,391 p=10484 u=vagrant |  current working directory is /vagrant/Examples/Config-to-Git
2017-05-20 18:29:36,391 p=10484 u=vagrant |  using connection plugin network_cli
2017-05-20 18:29:36,387 p=10483 u=vagrant |  creating new control socket for host 172.16.1.110:22 as user cisco
2017-05-20 18:29:36,393 p=10483 u=vagrant |  control socket path is /home/vagrant/.ansible/pc/d537d3ea98
2017-05-20 18:29:36,393 p=10483 u=vagrant |  current working directory is /vagrant/Examples/Config-to-Git
2017-05-20 18:29:36,394 p=10483 u=vagrant |  using connection plugin network_cli
2017-05-20 18:29:36,437 p=10485 u=vagrant |  creating new control socket for host 172.16.1.112:22 as user cisco
2017-05-20 18:29:36,438 p=10485 u=vagrant |  control socket path is /home/vagrant/.ansible/pc/e3a1e35360
2017-05-20 18:29:36,438 p=10485 u=vagrant |  current working directory is /vagrant/Examples/Config-to-Git
2017-05-20 18:29:36,438 p=10485 u=vagrant |  using connection plugin network_cli
2017-05-20 18:29:36,505 p=10486 u=vagrant |  creating new control socket for host 172.16.1.120:22 as user cisco
2017-05-20 18:29:36,506 p=10486 u=vagrant |  control socket path is /home/vagrant/.ansible/pc/62784bd107
2017-05-20 18:29:36,506 p=10486 u=vagrant |  current working directory is /vagrant/Examples/Config-to-Git
2017-05-20 18:29:36,506 p=10486 u=vagrant |  using connection plugin network_cli
2017-05-20 18:29:36,550 p=10487 u=vagrant |  creating new control socket for host 172.16.1.121:22 as user cisco
2017-05-20 18:29:36,555 p=10487 u=vagrant |  control socket path is /home/vagrant/.ansible/pc/d174acf9c7
2017-05-20 18:29:36,556 p=10487 u=vagrant |  current working directory is /vagrant/Examples/Config-to-Git
2017-05-20 18:29:36,557 p=10487 u=vagrant |  using connection plugin network_cli
2017-05-20 18:29:37,030 p=10483 u=vagrant |  ssh connection done, setting terminal
2017-05-20 18:29:37,034 p=10484 u=vagrant |  ssh connection done, setting terminal
2017-05-20 18:29:37,039 p=10484 u=vagrant |  ssh connection has completed successfully
2017-05-20 18:29:37,039 p=10484 u=vagrant |  connection established to 172.16.1.111 in 0:00:00.648379
2017-05-20 18:29:37,042 p=10483 u=vagrant |  ssh connection has completed successfully
2017-05-20 18:29:37,042 p=10483 u=vagrant |  connection established to 172.16.1.110 in 0:00:00.648840
2017-05-20 18:29:37,085 p=10485 u=vagrant |  ssh connection done, setting terminal
2017-05-20 18:29:37,091 p=10485 u=vagrant |  ssh connection has completed successfully
2017-05-20 18:29:37,091 p=10485 u=vagrant |  connection established to 172.16.1.112 in 0:00:00.652988
2017-05-20 18:29:37,187 p=10487 u=vagrant |  ssh connection done, setting terminal
2017-05-20 18:29:37,189 p=10486 u=vagrant |  ssh connection done, setting terminal
2017-05-20 18:29:37,199 p=10486 u=vagrant |  ssh connection has completed successfully
2017-05-20 18:29:37,199 p=10486 u=vagrant |  connection established to 172.16.1.120 in 0:00:00.692959
2017-05-20 18:29:37,201 p=10487 u=vagrant |  ssh connection has completed successfully
2017-05-20 18:29:37,201 p=10487 u=vagrant |  connection established to 172.16.1.121 in 0:00:00.644129
2017-05-20 18:29:37,369 p=10483 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:29:37,369 p=10483 u=vagrant |  socket operation is CONTEXT
2017-05-20 18:29:37,370 p=10483 u=vagrant |  updating play_context for connection
2017-05-20 18:29:37,370 p=10483 u=vagrant |  socket operation is EXEC
2017-05-20 18:29:37,370 p=10483 u=vagrant |  attempting to open shell to device
2017-05-20 18:29:37,371 p=10484 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:29:37,372 p=10484 u=vagrant |  socket operation is CONTEXT
2017-05-20 18:29:37,372 p=10484 u=vagrant |  updating play_context for connection
2017-05-20 18:29:37,372 p=10484 u=vagrant |  socket operation is EXEC
2017-05-20 18:29:37,373 p=10484 u=vagrant |  attempting to open shell to device
2017-05-20 18:29:37,429 p=10485 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:29:37,429 p=10485 u=vagrant |  socket operation is CONTEXT
2017-05-20 18:29:37,430 p=10485 u=vagrant |  updating play_context for connection
2017-05-20 18:29:37,430 p=10485 u=vagrant |  socket operation is EXEC
2017-05-20 18:29:37,430 p=10485 u=vagrant |  attempting to open shell to device
2017-05-20 18:29:37,497 p=10486 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:29:37,497 p=10486 u=vagrant |  socket operation is CONTEXT
2017-05-20 18:29:37,498 p=10486 u=vagrant |  updating play_context for connection
2017-05-20 18:29:37,498 p=10486 u=vagrant |  socket operation is EXEC
2017-05-20 18:29:37,498 p=10486 u=vagrant |  attempting to open shell to device
2017-05-20 18:29:37,517 p=10487 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:29:37,517 p=10487 u=vagrant |  socket operation is CONTEXT
2017-05-20 18:29:37,518 p=10487 u=vagrant |  updating play_context for connection
2017-05-20 18:29:37,518 p=10487 u=vagrant |  socket operation is EXEC
2017-05-20 18:29:37,518 p=10487 u=vagrant |  attempting to open shell to device
2017-05-20 18:29:37,533 p=10484 u=vagrant |  shell successfully opened
2017-05-20 18:29:37,534 p=10484 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:29:37,549 p=10483 u=vagrant |  shell successfully opened
2017-05-20 18:29:37,549 p=10483 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:29:37,601 p=10485 u=vagrant |  shell successfully opened
2017-05-20 18:29:37,602 p=10485 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:29:37,712 p=10486 u=vagrant |  shell successfully opened
2017-05-20 18:29:37,713 p=10486 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:29:37,717 p=10487 u=vagrant |  shell successfully opened
2017-05-20 18:29:37,717 p=10487 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:29:38,545 p=10487 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:29:38,546 p=10487 u=vagrant |  socket operation is EXEC
2017-05-20 18:29:38,549 p=10486 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:29:38,550 p=10486 u=vagrant |  socket operation is EXEC
2017-05-20 18:29:38,561 p=10485 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:29:38,562 p=10485 u=vagrant |  socket operation is EXEC
2017-05-20 18:29:38,566 p=10483 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:29:38,566 p=10483 u=vagrant |  socket operation is EXEC
2017-05-20 18:29:38,568 p=10484 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:29:38,568 p=10484 u=vagrant |  socket operation is EXEC
2017-05-20 18:29:44,598 p=10485 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:29:44,630 p=10468 u=vagrant |  ok: [PE1]
2017-05-20 18:29:44,866 p=10622 u=vagrant |  creating new control socket for host 172.16.1.122:22 as user cisco
2017-05-20 18:29:44,867 p=10622 u=vagrant |  control socket path is /home/vagrant/.ansible/pc/19d56e3a1b
2017-05-20 18:29:44,868 p=10622 u=vagrant |  current working directory is /vagrant/Examples/Config-to-Git
2017-05-20 18:29:44,869 p=10622 u=vagrant |  using connection plugin network_cli
2017-05-20 18:29:45,215 p=10487 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:29:45,232 p=10468 u=vagrant |  ok: [E4]
2017-05-20 18:29:45,336 p=10483 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:29:45,363 p=10468 u=vagrant |  ok: [E1]
2017-05-20 18:29:45,450 p=10622 u=vagrant |  ssh connection done, setting terminal
2017-05-20 18:29:45,455 p=10622 u=vagrant |  ssh connection has completed successfully
2017-05-20 18:29:45,455 p=10622 u=vagrant |  connection established to 172.16.1.122 in 0:00:00.586970
2017-05-20 18:29:45,482 p=10484 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:29:45,500 p=10468 u=vagrant |  ok: [E2]
2017-05-20 18:29:45,630 p=10486 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:29:45,645 p=10468 u=vagrant |  ok: [E3]
2017-05-20 18:29:45,860 p=10622 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:29:45,860 p=10622 u=vagrant |  socket operation is CONTEXT
2017-05-20 18:29:45,861 p=10622 u=vagrant |  updating play_context for connection
2017-05-20 18:29:45,861 p=10622 u=vagrant |  socket operation is EXEC
2017-05-20 18:29:45,861 p=10622 u=vagrant |  attempting to open shell to device
2017-05-20 18:29:45,976 p=10622 u=vagrant |  shell successfully opened
2017-05-20 18:29:45,976 p=10622 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:29:46,115 p=10622 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:29:46,115 p=10622 u=vagrant |  socket operation is EXEC
2017-05-20 18:29:48,561 p=10622 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:29:48,580 p=10468 u=vagrant |  ok: [PE2]
2017-05-20 18:29:48,582 p=10468 u=vagrant |  TASK [set_fact] ************************************************************************************
2017-05-20 18:29:48,860 p=10468 u=vagrant |  ok: [E1]
2017-05-20 18:29:48,872 p=10468 u=vagrant |  ok: [E2]
2017-05-20 18:29:48,905 p=10468 u=vagrant |  ok: [PE1]
2017-05-20 18:29:48,911 p=10468 u=vagrant |  ok: [E3]
2017-05-20 18:29:48,922 p=10468 u=vagrant |  ok: [E4]
2017-05-20 18:29:48,967 p=10468 u=vagrant |  ok: [PE2]
2017-05-20 18:29:48,972 p=10468 u=vagrant |  TASK [Save configuration to local file] ************************************************************
2017-05-20 18:29:51,228 p=10468 u=vagrant |  ok: [E1 -> localhost]
2017-05-20 18:29:51,237 p=10468 u=vagrant |  ok: [PE1 -> localhost]
2017-05-20 18:29:51,244 p=10468 u=vagrant |  ok: [E3 -> localhost]
2017-05-20 18:29:51,247 p=10468 u=vagrant |  ok: [E2 -> localhost]
2017-05-20 18:29:51,249 p=10468 u=vagrant |  ok: [E4 -> localhost]
2017-05-20 18:29:51,547 p=10468 u=vagrant |  ok: [PE2 -> localhost]
2017-05-20 18:29:51,558 p=10468 u=vagrant |  PLAY [Commit configuration changes] ****************************************************************
2017-05-20 18:29:51,561 p=10468 u=vagrant |  TASK [Get timestamp] *******************************************************************************
2017-05-20 18:29:51,825 p=10468 u=vagrant |  changed: [localhost]
2017-05-20 18:29:51,827 p=10468 u=vagrant |  TASK [Make sure we're in the right branch] *********************************************************
2017-05-20 18:29:52,062 p=10468 u=vagrant |  changed: [localhost]
2017-05-20 18:29:52,068 p=10468 u=vagrant |  TASK [Check the directory status] ******************************************************************
2017-05-20 18:29:52,325 p=10468 u=vagrant |  changed: [localhost]
2017-05-20 18:29:52,330 p=10468 u=vagrant |  TASK [Add files to Git staging area] ***************************************************************
2017-05-20 18:29:56,296 p=10468 u=vagrant |  changed: [localhost]
2017-05-20 18:29:56,302 p=10468 u=vagrant |  PLAY RECAP *****************************************************************************************
2017-05-20 18:29:56,302 p=10468 u=vagrant |  E1                         : ok=3    changed=0    unreachable=0    failed=0   
2017-05-20 18:29:56,303 p=10468 u=vagrant |  E2                         : ok=3    changed=0    unreachable=0    failed=0   
2017-05-20 18:29:56,303 p=10468 u=vagrant |  E3                         : ok=3    changed=0    unreachable=0    failed=0   
2017-05-20 18:29:56,303 p=10468 u=vagrant |  E4                         : ok=3    changed=0    unreachable=0    failed=0   
2017-05-20 18:29:56,308 p=10468 u=vagrant |  PE1                        : ok=3    changed=0    unreachable=0    failed=0   
2017-05-20 18:29:56,309 p=10468 u=vagrant |  PE2                        : ok=3    changed=0    unreachable=0    failed=0   
2017-05-20 18:29:56,311 p=10468 u=vagrant |  localhost                  : ok=4    changed=4    unreachable=0    failed=0   
2017-05-20 18:30:14,604 p=10485 u=vagrant |  closing shell due to sigalarm
2017-05-20 18:30:14,605 p=10485 u=vagrant |  closing shell on device
2017-05-20 18:30:14,606 p=10485 u=vagrant |  shutting down control socket, connection was active for 0:00:38.167223 secs
2017-05-20 18:30:14,606 p=10485 u=vagrant |  closing connection
2017-05-20 18:30:14,606 p=10485 u=vagrant |  closing shell on device
2017-05-20 18:30:15,221 p=10487 u=vagrant |  closing shell due to sigalarm
2017-05-20 18:30:15,221 p=10487 u=vagrant |  closing shell on device
2017-05-20 18:30:15,224 p=10487 u=vagrant |  shutting down control socket, connection was active for 0:00:38.667285 secs
2017-05-20 18:30:15,224 p=10487 u=vagrant |  closing connection
